Date,Time,O3,PM_10,PM_25,NO2,SO2,CO,Temperature,Humidity,Precipitation
03/12/2021,17:15:05,33,10,6,9,3,138,1,93,13,Облачно
03/12/2021,18:15:04,30,11,6,10,3,142,1,86,9,Облачно
03/12/2021,19:15:04,28,13,7,11,4,145,2,80,9,Облачно
03/12/2021,20:15:04,29,11,6,8,4,146,2,80,13,Облачно
03/12/2021,21:15:04,31,11,6,7,4,148,2,80,13,Облачно
03/12/2021,22:15:05,33,10,6,7,4,149,1,93,9,Небольшой снег
03/12/2021,23:15:05,32,9,5,6,4,144,2,93,9,Снег с дождем
04/12/2021,00:15:05,34,9,5,6,3,139,2,100,13,Снег с дождем
04/12/2021,01:15:04,36,8,4,5,3,134,3,100,17,Ливень
04/12/2021,02:15:05,36,8,4,5,3,133,4,100,17,Ливень
04/12/2021,03:15:05,38,9,4,6,2,130,5,100,20,Ливень
04/12/2021,04:15:05,40,9,4,6,2,127,6,93,20,Ливень
04/12/2021,05:15:04,37,8,4,7,2,129,1,93,17,Снег с дождем
04/12/2021,06:15:04,35,8,4,8,2,132,0,100,13,Небольшой снегопад
04/12/2021,07:15:05,32,8,4,10,2,135,0,93,9,Небольшой снег
04/12/2021,08:15:04,31,9,5,11,2,141,0,93,13,Облачно
04/12/2021,09:15:09,28,10,6,13,3,147,0,86,13,Небольшая облачность
04/12/2021,10:15:04,25,11,7,15,4,153,0,86,20,Небольшая облачность
04/12/2021,11:15:05,26,8,5,9,3,147,0,74,20,Преимущественно облачно
04/12/2021,12:15:04,29,8,5,8,3,141,0,74,24,Преимущественно облачно
04/12/2021,13:15:04,32,8,4,7,3,135,-1,80,17,Преимущественно облачно
04/12/2021,14:15:04,34,8,4,6,3,134,-1,80,17,Преимущественно облачно
04/12/2021,15:15:04,36,7,3,6,3,133,-1,80,17,Облачно
04/12/2021,16:15:05,43,5,3,5,4,132,-1,80,24,Небольшой снег
04/12/2021,17:15:05,42,4,3,6,4,133,-1,80,20,Небольшой снег
04/12/2021,18:15:04,40,4,3,6,4,134,-1,80,24,Небольшой снег
04/12/2021,19:15:05,38,3,2,7,4,135,-2,68,20,Небольшой снег
04/12/2021,20:15:05,31,7,4,8,4,137,-2,74,17,Небольшой снег
04/12/2021,21:15:05,30,7,4,8,5,139,-2,68,13,Небольшой снег
04/12/2021,22:15:05,30,8,4,8,6,142,-2,74,13,Небольшой снег
04/12/2021,23:15:04,29,7,4,8,6,141,-2,74,17,Небольшой снег
05/12/2021,00:15:04,30,7,4,8,6,140,-3,79,17,Небольшой снег
05/12/2021,01:15:05,30,7,4,8,6,140,-3,79,13,Небольшой снег
05/12/2021,02:15:05,34,6,4,8,5,137,-3,79,17,Облачно
05/12/2021,03:15:04,34,6,4,8,5,137,-3,79,13,Облачно
05/12/2021,04:15:05,34,6,4,9,5,136,-3,79,13,Облачно
05/12/2021,05:15:05,36,6,3,7,5,137,-3,74,13,Облачно
05/12/2021,06:15:04,37,6,3,7,5,137,-3,74,13,Небольшой снег
05/12/2021,07:15:04,37,6,3,7,5,137,-3,74,9,Небольшой снег
05/12/2021,08:15:05,39,5,3,7,5,139,-4,79,13,Преимущественно облачно
05/12/2021,09:15:04,38,5,3,7,5,141,-4,73,9,Преимущественно облачно
05/12/2021,10:15:09,38,6,3,8,5,143,-4,73,13,Преимущественно облачно
05/12/2021,11:15:04,38,5,3,8,5,141,-4,73,13,Преимущественно облачно
05/12/2021,12:15:05,39,6,3,8,5,140,-4,73,9,Облачно
05/12/2021,13:15:05,41,6,3,8,5,139,-4,79,9,Облачно
05/12/2021,14:15:05,39,6,4,9,5,136,-4,79,6,Преимущественно облачно
05/12/2021,15:15:05,39,6,4,9,5,136,-4,79,6,Облачно
05/12/2021,16:15:04,39,7,4,10,5,137,-5,85,2,Небольшой снег
05/12/2021,17:15:05,40,6,4,9,5,137,-5,85,6,Небольшой снег
05/12/2021,18:15:05,40,7,4,9,5,138,-5,85,13,Небольшой снег
05/12/2021,19:15:05,40,7,4,10,5,139,-6,85,9,Небольшой снег
05/12/2021,20:15:05,38,7,4,8,5,138,-6,85,6,Небольшой снег
05/12/2021,21:15:04,38,7,4,9,5,138,-6,85,13,Небольшой снег
05/12/2021,22:15:05,37,7,5,9,5,137,-7,85,9,Небольшой снег
05/12/2021,23:15:04,39,7,4,8,5,136,-8,85,13,Небольшой снег
06/12/2021,00:15:04,39,7,4,8,5,135,-8,85,9,Небольшой снег
06/12/2021,01:15:10,39,7,5,9,5,133,-8,85,9,Небольшой снег
06/12/2021,02:15:05,40,7,4,7,5,131,-9,85,13,Небольшой снег
06/12/2021,03:15:05,40,7,4,8,5,129,-9,85,13,Небольшой снег
06/12/2021,04:15:04,41,8,5,8,4,127,-10,85,13,Небольшой снег
06/12/2021,05:15:05,45,8,4,7,4,126,-10,78,13,Небольшой снег
06/12/2021,06:15:04,46,8,5,7,4,124,-11,85,13,Небольшой снег
06/12/2021,07:15:05,47,8,5,7,4,123,-11,85,13,Небольшой снег
06/12/2021,08:15:04,44,8,4,7,4,125,-11,85,13,Небольшой снег
06/12/2021,09:15:05,43,8,5,7,4,127,-11,85,9,Небольшой снег
06/12/2021,10:15:05,42,9,5,8,4,128,-10,72,9,Облачно
06/12/2021,11:15:05,43,8,4,7,4,128,-10,78,9,Облачно
06/12/2021,12:15:04,44,8,4,6,4,128,-10,78,9,Облачно
06/12/2021,13:15:04,45,9,4,6,4,128,-10,85,6,Небольшой снег
06/12/2021,14:15:05,44,9,5,6,4,129,-10,85,9,Облачно
06/12/2021,15:15:04,44,9,5,6,4,129,-10,85,6,Небольшой снег
06/12/2021,16:15:04,45,9,5,7,4,129,-10,85,6,Небольшой снег
06/12/2021,17:15:05,39,10,5,7,4,130,-10,92,6,Небольшой снег
06/12/2021,18:15:05,39,10,6,7,4,131,-9,85,9,Облачно
06/12/2021,19:15:04,38,10,6,7,4,132,-9,79,9,Облачно
06/12/2021,20:15:05,38,10,5,7,3,133,-9,85,2,Облачно
06/12/2021,21:15:04,38,10,5,6,3,134,-9,79,6,Облачно
06/12/2021,22:15:05,39,10,5,6,3,136,-9,79,6,Облачно
06/12/2021,23:15:04,38,10,5,6,3,135,-9,79,6,Облачно
07/12/2021,00:15:05,38,11,6,6,3,135,-9,79,6,Облачно
07/12/2021,01:15:05,38,11,6,6,3,135,-9,79,6,Преимущественно облачно
07/12/2021,02:15:05,39,10,5,6,4,133,-9,85,6,Облачно
07/12/2021,03:15:04,40,10,5,6,4,133,-8,85,9,Облачно
07/12/2021,04:15:04,40,10,5,6,4,133,-8,85,6,Облачно
07/12/2021,05:15:04,43,9,4,5,4,133,-7,85,9,Облачно
07/12/2021,06:15:05,43,9,4,5,3,132,-7,85,13,Облачно
07/12/2021,07:15:04,43,9,4,6,3,132,-6,79,17,Облачно
07/12/2021,08:15:04,42,8,4,6,3,133,-6,85,9,Облачно
07/12/2021,09:15:04,43,8,4,5,3,133,-5,85,9,Облачно
07/12/2021,10:15:04,44,8,4,5,3,134,-4,79,13,Облачно
07/12/2021,11:15:04,40,10,5,10,3,135,-4,86,13,Облачно
07/12/2021,12:15:05,40,10,5,8,3,136,-3,79,17,Облачно
07/12/2021,13:15:05,41,10,5,7,3,137,-3,79,17,Небольшой снег
07/12/2021,14:15:05,38,10,5,8,4,137,-3,86,17,Сильный снегопад
07/12/2021,15:15:04,38,10,6,8,4,138,-3,92,17,Снеговой заряд
07/12/2021,16:15:06,37,10,6,7,4,139,-3,92,13,Сильный снегопад
07/12/2021,17:15:04,36,10,5,8,4,141,-3,92,17,Сильный снегопад
07/12/2021,18:15:04,37,10,5,8,4,144,-3,92,17,Снеговой заряд
07/12/2021,19:15:06,37,9,5,8,4,147,-3,92,17,Снеговой заряд
07/12/2021,20:15:06,37,8,5,7,4,143,-3,92,13,Небольшой снегопад
07/12/2021,21:15:05,38,7,4,7,4,139,-3,92,17,Снеговой заряд
07/12/2021,22:15:05,39,7,4,6,3,135,-3,92,13,Снег с дождем
07/12/2021,23:15:04,38,7,4,6,3,134,-3,92,9,Снеговой заряд
08/12/2021,00:15:05,38,7,3,5,3,134,-3,92,13,Снеговой заряд
08/12/2021,01:15:05,38,6,3,5,3,134,-3,100,9,Снеговой заряд
08/12/2021,02:15:04,39,7,3,6,2,132,-2,92,9,Сильный снегопад
08/12/2021,03:15:04,41,7,3,6,2,131,-2,92,9,Небольшой снег
08/12/2021,04:15:04,42,7,3,6,2,130,-1,92,6,Небольшой снег
08/12/2021,05:15:05,38,7,3,6,2,130,-1,92,6,Небольшой снег
08/12/2021,06:15:05,39,7,3,6,2,129,0,93,9,Небольшой снег
08/12/2021,07:15:04,41,7,3,5,2,128,0,93,6,Небольшой снег
08/12/2021,08:15:04,34,7,4,6,2,130,0,100,9,Небольшой снег
08/12/2021,09:15:05,33,7,4,6,2,132,0,100,6,Небольшой снег
08/12/2021,10:15:05,33,7,4,5,2,134,0,100,6,Небольшой снег
08/12/2021,11:15:04,33,7,4,5,2,134,0,100,6,Небольшой снег
08/12/2021,12:15:05,33,8,4,5,2,133,1,93,6,Снег с дождем
08/12/2021,13:15:05,33,8,5,5,2,133,1,93,9,Снег с дождем
08/12/2021,14:15:05,32,9,5,5,2,132,1,93,6,Снег с дождем
08/12/2021,15:15:04,30,9,5,6,2,132,1,93,6,Снег с дождем
08/12/2021,16:15:05,29,10,5,6,2,132,0,100,6,Снеговой заряд
08/12/2021,17:15:04,26,12,7,6,2,136,0,100,6,Небольшой снегопад
08/12/2021,18:15:05,25,12,7,6,2,139,1,93,6,Небольшой снегопад
08/12/2021,19:15:05,24,12,7,6,2,142,1,100,6,Облачно
08/12/2021,20:15:06,23,11,7,6,3,152,1,93,6,Небольшой туман
08/12/2021,21:15:04,23,12,7,5,3,161,1,100,6,Небольшой туман
08/12/2021,22:15:05,23,12,7,5,4,171,1,100,2,Туманно
08/12/2021,23:15:04,24,11,6,5,4,175,1,100,2,Туманно
09/12/2021,00:15:05,23,11,6,5,4,179,1,93,2,Дымка
09/12/2021,01:15:04,23,11,6,5,4,183,0,100,2,Дождь
09/12/2021,02:15:05,24,10,6,5,6,207,0,100,2,Облачно
09/12/2021,03:15:04,23,10,6,5,5,203,0,100,2,Дождь
09/12/2021,04:15:04,23,11,6,5,5,199,0,100,2,Снег с дождем
09/12/2021,05:15:04,24,10,5,6,5,189,0,100,6,Дождь
09/12/2021,06:15:05,24,10,6,6,4,180,0,100,9,Дождь
09/12/2021,07:15:04,23,11,6,7,4,170,-1,100,13,Снег с дождем
09/12/2021,08:15:05,24,9,5,6,4,174,-1,100,9,Небольшой снег
09/12/2021,09:15:04,24,9,5,6,4,178,-2,100,9,Небольшой снег
09/12/2021,10:15:04,23,9,5,6,4,182,-2,92,13,Снег
09/12/2021,11:15:05,23,11,6,6,5,179,-3,92,9,Небольшой снегопад
09/12/2021,12:15:05,22,12,7,6,5,176,-3,92,13,Небольшой снегопад
09/12/2021,13:15:06,20,13,7,7,5,174,-4,92,13,Снеговой заряд
09/12/2021,14:15:05,22,12,7,6,6,167,-4,92,13,Снеговой заряд
09/12/2021,15:15:05,22,12,7,6,7,169,-4,86,17,Небольшой снегопад
09/12/2021,16:15:05,22,11,6,6,8,171,-5,92,13,Небольшой снегопад
09/12/2021,17:15:04,23,11,6,6,8,169,-7,92,13,Облачно
09/12/2021,18:15:04,22,11,7,7,8,166,-7,85,13,Облачно
09/12/2021,19:15:04,21,11,7,8,8,164,-8,85,13,Облачно
09/12/2021,20:15:04,25,9,5,6,7,161,-11,85,9,Преимущественно облачно
09/12/2021,22:15:04,28,8,4,6,6,156,-14,92,9,Облачно с прояснениями
09/12/2021,23:15:05,31,8,4,6,6,154,-15,92,6,Ясно
10/12/2021,00:15:05,31,8,4,6,6,152,-15,84,6,Ясно
10/12/2021,01:15:04,31,8,3,6,6,150,-17,92,6,Ясно
10/12/2021,02:15:04,33,7,3,6,5,147,-17,84,2,Ясно
10/12/2021,03:15:04,33,7,3,6,5,146,-18,84,6,Ясно
10/12/2021,04:15:04,33,7,3,6,5,144,-19,84,2,Ясно
10/12/2021,05:15:04,34,6,4,7,5,144,-19,84,6,Ясно
10/12/2021,06:15:04,33,7,4,7,5,144,-19,84,2,Ясно
10/12/2021,07:15:05,33,7,4,7,5,145,-20,84,2,Ясно
10/12/2021,08:15:05,34,6,4,8,5,150,-21,84,2,Ясно
10/12/2021,09:15:04,33,7,4,9,5,156,-21,77,2,Солнечно
10/12/2021,10:15:05,31,8,5,10,5,161,-19,84,2,Солнечно
10/12/2021,11:15:05,34,8,5,9,5,159,-18,84,км/ч,Солнечно
10/12/2021,12:15:05,36,8,5,9,5,158,-16,84,6,Солнечно
10/12/2021,13:15:05,37,9,5,9,6,156,-15,84,6,Солнечно
10/12/2021,14:15:05,37,9,5,9,6,168,-15,92,6,Солнечно
10/12/2021,15:15:04,37,9,5,10,6,165,-16,92,6,Солнечно
10/12/2021,16:15:04,36,10,5,11,6,162,-17,84,6,Ясно
10/12/2021,17:15:05,41,8,4,9,6,162,-17,84,6,Ясно
10/12/2021,18:15:06,41,8,4,9,6,162,-18,84,км/ч,Ясно
10/12/2021,19:15:05,41,8,5,9,5,161,-18,84,6,Ясно
10/12/2021,20:15:04,41,7,4,8,5,159,-18,84,6,Ясно
10/12/2021,21:15:04,42,7,4,8,5,157,-19,84,км/ч,Ясно
10/12/2021,22:15:05,43,7,4,9,4,155,-20,84,2,Ясно
10/12/2021,23:15:05,42,8,4,7,4,151,-19,84,км/ч,Ясно
11/12/2021,00:15:05,43,8,4,8,4,148,-21,84,2,Ясно
11/12/2021,01:15:05,44,8,4,8,4,144,-19,84,2,Ясно
11/12/2021,02:15:04,47,8,5,8,3,135,-17,84,км/ч,Ясно
11/12/2021,03:15:05,50,8,5,8,3,134,-22,84,2,Ясно
11/12/2021,04:15:04,52,9,5,8,3,132,-22,84,км/ч,Ясно
11/12/2021,05:15:05,51,8,5,8,3,133,-22,77,км/ч,Ясно
11/12/2021,06:15:04,52,8,5,9,3,133,-23,77,2,Ясно
11/12/2021,07:15:04,54,8,5,9,3,134,-22,77,6,Ясно
11/12/2021,08:15:04,48,8,5,9,3,137,-21,84,6,Ясно
11/12/2021,09:15:04,46,8,5,10,3,141,-17,84,2,Солнечно
11/12/2021,10:15:05,44,9,5,11,3,145,-16,84,9,Солнечно
11/12/2021,11:15:05,45,8,4,8,4,145,-15,84,2,Солнечно
11/12/2021,12:15:04,44,8,4,8,4,145,-14,85,9,Солнечно
11/12/2021,13:15:05,44,8,5,7,4,145,-13,85,9,Солнечно
11/12/2021,14:15:04,45,8,4,6,4,147,-13,78,9,Солнечно
11/12/2021,15:15:05,46,8,4,6,4,145,-14,78,9,Солнечно
11/12/2021,16:15:04,47,8,4,7,4,144,-14,85,9,Ясно
11/12/2021,17:15:05,46,7,4,7,4,144,-14,85,6,Ясно
11/12/2021,18:15:05,46,7,4,7,4,144,-13,78,9,Ясно
11/12/2021,19:15:04,46,7,4,7,4,144,-14,85,9,Ясно
11/12/2021,20:15:06,44,7,4,6,4,144,-13,78,17,Ясно
11/12/2021,21:15:05,45,7,4,6,4,144,-13,78,13,Ясно
11/12/2021,22:15:04,45,7,4,6,4,144,-14,85,13,Ясно
11/12/2021,23:15:04,47,8,4,6,4,142,-18,84,13,Ясно
12/12/2021,00:15:04,49,8,4,6,4,140,-20,84,9,Ясно
12/12/2021,01:15:05,50,8,4,6,4,138,-17,92,13,Ясно
12/12/2021,02:15:05,51,8,5,6,3,133,-13,85,13,Ясно
12/12/2021,03:15:05,52,8,5,6,3,132,-13,78,13,Ясно
12/12/2021,04:15:05,53,8,5,6,3,130,-13,78,9,Ясно
12/12/2021,05:15:05,54,8,4,5,3,130,-13,78,9,Ясно
12/12/2021,06:15:10,53,8,4,5,3,130,-14,85,9,Ясно
12/12/2021,07:15:04,52,8,4,5,3,130,-14,85,9,Ясно
12/12/2021,08:15:05,49,8,4,5,3,133,-14,85,6,Ясно
12/12/2021,09:15:05,48,9,4,5,3,136,-13,78,6,Солнечно
12/12/2021,10:15:05,46,9,5,6,4,139,-13,78,6,Солнечно
12/12/2021,11:15:05,46,9,4,6,4,139,-12,78,9,Солнечно
12/12/2021,12:15:04,46,9,5,6,4,140,-11,78,6,Солнечно
12/12/2021,13:15:04,47,10,5,6,4,140,-10,78,9,Солнечно
12/12/2021,14:15:19,46,10,5,6,4,140,-9,79,6,Солнечно
12/12/2021,15:15:04,46,10,5,6,4,140,-10,85,6,Солнечно
12/12/2021,16:15:05,46,10,5,7,4,141,-10,85,6,Ясно
12/12/2021,17:15:04,45,9,5,7,4,143,-10,85,6,Ясно
12/12/2021,18:15:04,45,9,5,7,5,144,-13,92,6,Ясно
12/12/2021,19:15:05,45,9,5,7,5,146,-13,85,2,Ясно
12/12/2021,20:15:05,43,9,5,6,5,148,-14,92,2,Ясно
12/12/2021,21:15:05,43,9,5,6,5,149,-14,92,6,Ясно
12/12/2021,22:15:04,44,8,5,6,5,151,-12,85,6,Облачно с прояснениями
12/12/2021,23:15:05,45,9,5,7,6,150,-12,92,2,Преимущественно облачно
13/12/2021,00:15:05,46,9,5,7,6,148,-10,85,2,Облачно
13/12/2021,01:15:04,47,8,5,7,6,147,-8,85,9,Облачно
13/12/2021,02:15:04,46,9,5,7,6,145,-8,92,9,Облачно
13/12/2021,03:15:04,48,9,5,7,6,144,-8,85,9,Облачно с прояснениями
13/12/2021,04:15:04,49,9,5,6,6,143,-9,85,9,Ясно
13/12/2021,05:15:04,51,8,5,7,6,143,-9,85,9,Ясно
13/12/2021,06:15:04,53,9,5,7,6,143,-9,85,9,Ясно
13/12/2021,07:15:04,54,9,5,7,6,143,-9,85,13,Ясно
13/12/2021,08:15:04,50,9,5,8,6,144,-8,79,9,Ясно
13/12/2021,09:15:05,49,9,5,8,6,145,-8,85,13,Солнечно
13/12/2021,10:15:05,47,10,5,9,6,147,-7,79,13,Солнечно
13/12/2021,11:15:05,48,11,6,11,6,145,-6,73,9,Небольшая облачность
13/12/2021,12:15:04,52,11,6,9,6,143,-6,73,13,Небольшая облачность
13/12/2021,13:15:04,55,11,6,8,6,141,-5,73,9,Небольшая облачность
13/12/2021,14:15:10,50,10,6,8,6,140,-5,73,9,Небольшая облачность
13/12/2021,15:15:04,50,10,6,8,6,139,-5,73,9,Небольшая облачность
13/12/2021,16:15:05,50,10,6,8,6,138,-5,73,9,Облачно с прояснениями
13/12/2021,17:15:05,49,10,6,9,6,138,-5,73,9,Облачно с прояснениями
13/12/2021,18:15:04,51,10,6,9,5,138,-4,68,6,Облачно с прояснениями
13/12/2021,19:15:04,54,10,6,8,5,137,-4,68,6,Облачно с прояснениями
13/12/2021,20:15:05,48,10,6,9,5,137,-3,68,9,Облачно с прояснениями
13/12/2021,21:15:04,50,9,6,8,5,136,-3,68,6,Облачно с прояснениями
13/12/2021,22:15:04,51,9,5,8,5,135,-3,68,9,Облачно с прояснениями
13/12/2021,23:15:04,50,9,5,7,5,134,-3,68,17,Облачно с прояснениями
14/12/2021,00:15:38,,,,,,,,,,
14/12/2021,01:15:05,52,9,5,7,4,131,-4,92,17,Снег
14/12/2021,02:15:05,51,9,5,7,4,129,-4,92,9,Сильный снегопад
14/12/2021,03:15:05,53,9,5,6,4,128,-4,92,6,Небольшой снег
14/12/2021,04:15:05,54,9,5,6,4,127,-4,92,6,Небольшой снег
14/12/2021,05:15:05,51,10,6,6,4,126,-4,86,6,Облачно
14/12/2021,06:15:04,51,10,6,6,4,126,-3,79,6,Облачно
14/12/2021,07:15:04,52,10,6,6,4,126,-3,74,9,Облачно
14/12/2021,08:15:05,48,11,6,7,4,130,-3,74,9,Облачно
14/12/2021,09:15:05,46,11,6,7,5,134,-4,79,9,Небольшая облачность
14/12/2021,10:15:05,44,11,6,8,5,138,-4,79,9,Небольшая облачность
14/12/2021,11:15:05,43,11,6,7,5,138,-4,79,9,Небольшая облачность
14/12/2021,12:15:04,43,11,6,7,5,137,-3,74,9,Небольшая облачность
14/12/2021,13:15:05,42,11,6,7,5,137,-5,79,6,Небольшая облачность
14/12/2021,14:15:04,39,11,6,7,5,141,-4,86,9,Солнечно
14/12/2021,15:15:06,38,12,7,8,5,142,-4,86,6,Солнечно
14/12/2021,16:15:05,36,12,7,9,5,143,-4,86,6,Ясно
14/12/2021,17:15:04,32,14,8,11,5,147,-4,86,6,Ясно
14/12/2021,18:15:04,30,15,9,11,5,152,-7,100,6,Ясно
14/12/2021,19:15:04,28,16,10,12,5,156,-4,86,6,Ясно
14/12/2021,20:15:05,28,15,9,10,5,157,-5,92,2,Ясно
14/12/2021,21:15:05,29,14,9,9,5,158,-5,85,2,Ясно
14/12/2021,22:15:05,30,14,8,8,5,159,-6,92,км/ч,Облачно с прояснениями
14/12/2021,23:15:07,32,15,8,7,5,158,-5,92,2,Облачно
15/12/2021,00:15:05,32,15,8,7,5,156,-4,86,2,Облачно
15/12/2021,01:15:04,32,15,8,8,5,155,-4,86,2,Облачно
15/12/2021,02:15:04,34,14,8,7,5,156,-4,86,км/ч,Облачно
15/12/2021,03:15:04,36,14,8,7,5,150,-4,86,6,Облачно
15/12/2021,04:15:04,38,14,8,7,5,144,-4,86,6,Небольшой снег
15/12/2021,05:15:04,40,15,7,4,5,141,-5,92,6,Снег
15/12/2021,06:15:04,41,15,7,5,5,138,-5,100,6,Снеговой заряд
15/12/2021,07:15:04,42,14,7,5,5,135,-5,92,6,Небольшой снег
15/12/2021,08:15:05,42,16,7,4,5,138,-5,92,6,Небольшой снег
15/12/2021,09:15:05,40,16,8,5,5,140,-4,86,6,Небольшой снег
15/12/2021,10:15:04,38,16,8,6,5,143,-5,92,9,Небольшой снег
15/12/2021,11:15:05,38,17,8,6,5,143,-4,86,9,Небольшой снег
15/12/2021,12:15:05,38,17,8,5,5,143,-4,86,13,Преимущественно облачно
15/12/2021,13:15:05,37,17,8,5,5,143,-4,86,9,Преимущественно облачно
15/12/2021,14:15:04,35,16,8,5,6,140,-4,86,13,Преимущественно облачно
15/12/2021,15:15:07,35,17,8,5,6,140,-4,92,13,Небольшой снег
15/12/2021,16:15:04,34,17,8,5,6,140,-4,92,9,Небольшой снег
15/12/2021,17:15:05,32,15,8,8,6,141,-3,86,13,Облачно
15/12/2021,18:15:05,30,16,9,9,5,143,-3,92,13,Облачно
15/12/2021,19:15:05,28,16,9,10,5,144,-3,92,13,Облачно
15/12/2021,20:15:05,27,15,8,9,5,146,-3,92,13,Облачно
15/12/2021,21:15:04,26,14,8,9,5,147,-3,92,13,Облачно
15/12/2021,22:15:06,24,14,8,9,6,149,-3,92,13,Облачно
15/12/2021,23:15:04,26,13,8,9,7,152,-2,92,9,Облачно
16/12/2021,00:15:04,26,12,8,9,8,154,-2,92,9,Облачно
16/12/2021,01:15:04,26,12,8,9,9,157,-2,92,9,Облачно
16/12/2021,02:15:05,23,13,8,10,9,156,-2,92,9,Облачно
16/12/2021,03:15:05,23,13,8,10,10,158,-2,92,9,Облачно
16/12/2021,04:15:05,23,12,9,11,11,159,-2,92,13,Облачно
16/12/2021,05:15:05,21,11,8,11,11,160,-2,92,17,Облачно
16/12/2021,06:15:05,21,11,8,11,11,160,-2,92,17,Облачно
16/12/2021,07:15:04,20,11,8,12,11,160,-2,92,20,Облачно
16/12/2021,08:15:05,21,9,7,11,10,160,-2,92,20,Облачно
16/12/2021,09:15:04,22,9,7,11,10,160,-2,92,20,Облачно
16/12/2021,10:15:05,23,9,7,11,9,159,-2,92,20,Небольшой снег
16/12/2021,11:15:05,24,9,6,10,8,157,-2,92,20,Небольшой снег
16/12/2021,12:15:04,26,10,7,11,7,155,-2,92,20,Небольшой снег
16/12/2021,13:15:05,27,10,7,11,6,153,-1,80,17,Облачно
16/12/2021,14:15:04,28,10,6,11,5,146,-1,86,17,Облачно
16/12/2021,15:15:04,26,10,6,12,4,146,-1,86,17,Облачно
16/12/2021,16:15:05,24,11,7,14,4,145,-1,86,17,Облачно
16/12/2021,17:15:04,24,9,6,12,4,147,-1,86,17,Облачно
16/12/2021,18:15:04,23,10,6,13,4,149,-1,92,9,Небольшой снег
16/12/2021,19:15:04,22,10,7,14,4,151,-1,92,9,Небольшой снег и туман
16/12/2021,20:15:05,21,9,6,11,4,152,-1,100,9,Небольшой снег и туман
